iso3_1,iso3_2,year,dbn_structural
GBR,ZAF,2024,0.30279913446674656
IND,ITA,2024,0.34392914066157837
IND,JPN,2024,0.39948661821739223
IND,KOR,2024,0.3338022141354178
IND,RUS,2024,0.8938183909749455
IND,TUR,2024,0.48350308413613574
IND,USA,2024,0.05522012591468117
IND,ZAF,2024,0.9701240498499499
ITA,JPN,2024,0.9524917132879303
ITA,KOR,2024,0.9514099029266025
ITA,RUS,2024,0.3186702415801535
ITA,TUR,2024,0.9366483708643443
ITA,USA,2024,0.8372326185918423
ITA,ZAF,2024,0.43324465452924354
JPN,KOR,2024,0.94997625541636
JPN,RUS,2024,0.3479294060311243
JPN,TUR,2024,0.9744708519550448
JPN,USA,2024,0.7976007906165485
JPN,ZAF,2024,0.5022697217981537
KOR,RUS,2024,0.331667755836814
KOR,TUR,2024,0.9387773206352859
KOR,USA,2024,0.8342461371501786
KOR,ZAF,2024,0.4215292592203287
RUS,TUR,2024,0.4515563085225486
RUS,USA,2024,0.08705179370506866
RUS,ZAF,2024,0.8634189369341672
TUR,USA,2024,0.7181775754961682
TUR,ZAF,2024,0.5792272253212344
USA,ZAF,2024,0.11444926453173943
AUS,BRA,2024,0.3493219723493563
AUS,CAN,2024,0.9608917964004016
AUS,CHN,2024,0.2898748331597277
AUS,DEU,2024,0.9575740009090756
AUS,FRA,2024,0.9719640710846694
AUS,GBR,2024,0.9673795513870993
AUS,IND,2024,0.2529715302916341
AUS,ITA,2024,0.9529227289504087
AUS,JPN,2024,0.8993568694121643
AUS,KOR,2024,0.9502370887866824
AUS,RUS,2024,0.3390207568326258
AUS,TUR,2024,0.8921924524709965
AUS,USA,2024,0.8711191628742093
AUS,ZAF,2024,0.29104916323398183
BRA,CAN,2024,0.25484055078056933
BRA,CHN,2024,0.9247941207825275
BRA,DEU,2024,0.4308556509582394
BRA,FRA,2024,0.38910737983185806
BRA,GBR,2024,0.37409060080360657
BRA,IND,2024,0.9725615448314264
BRA,ITA,2024,0.4574908334326085
BRA,JPN,2024,0.6319555406454925
BRA,KOR,2024,0.46993332769010965
BRA,RUS,2024,0.870522576282116
BRA,TUR,2024,0.6263693084016523
BRA,USA,2024,0.08699484309890887
BRA,ZAF,2024,0.972822224917699
CAN,CHN,2024,0.17264393583232274
CAN,DEU,2024,0.9221759491647343
CAN,FRA,2024,0.9352536525283336
CAN,GBR,2024,0.947180413423017
CAN,IND,2024,0.15756037812744222
CAN,ITA,2024,0.9079527248126669
CAN,JPN,2024,0.8304593937003133
CAN,KOR,2024,0.9031384940815005
CAN,RUS,2024,0.2264062065346038
CAN,TUR,2024,0.79993152244424
CAN,USA,2024,0.9379188485276868
CAN,ZAF,2024,0.19036830738169314
CHN,DEU,2024,0.37621630883948
CHN,FRA,2024,0.3504215214705988
CHN,GBR,2024,0.33157513397341765
CHN,IND,2024,0.969403644622254
CHN,ITA,2024,0.40227594504074515
CHN,JPN,2024,0.5359908739205176
CHN,KOR,2024,0.4291003069315002
CHN,RUS,2024,0.9752809437813463
CHN,TUR,2024,0.5888014254301365
CHN,USA,2024,0.05847595744640349
CHN,ZAF,2024,0.9578675437796733
DEU,FRA,2024,0.9556243596180983
DEU,GBR,2024,0.960671263696161
DEU,IND,2024,0.33372935686168215
DEU,ITA,2024,0.9448802886138965
DEU,JPN,2024,0.9302170193982452
DEU,KOR,2024,0.9580560068817696
DEU,RUS,2024,0.43114617081466006
DEU,TUR,2024,0.9258888150130897
DEU,USA,2024,0.8046300130238095
DEU,ZAF,2024,0.37339939342942763
FRA,GBR,2024,0.9591068791590637
FRA,IND,2024,0.3072210203049949
FRA,ITA,2024,0.9601273525095004
FRA,JPN,2024,0.9192091075976636
FRA,KOR,2024,0.9604646093541631
FRA,RUS,2024,0.41419367960234194
FRA,TUR,2024,0.9241818518037639
FRA,USA,2024,0.8227972766817182
FRA,ZAF,2024,0.33369847581053547
GBR,IND,2024,0.2826195889660891
GBR,ITA,2024,0.9548615104596194
GBR,JPN,2024,0.9024288755907011
GBR,KOR,2024,0.9612987503347346
GBR,RUS,2024,0.39136050290650737
GBR,TUR,2024,0.9104349438403712
GBR,USA,2024,0.8411767528515532
GBR,ZAF,2024,0.31249603332246423
IND,ITA,2024,0.3679356526246045
IND,JPN,2024,0.5286242704621359
IND,KOR,2024,0.387722522889372
IND,RUS,2024,0.9229245457509132
IND,TUR,2024,0.5458060272595899
IND,USA,2024,0.03120538119331251
IND,ZAF,2024,0.9925939943760034
ITA,JPN,2024,0.9345838925152792
ITA,KOR,2024,0.9526569856059024
ITA,RUS,2024,0.4569229304943894
ITA,TUR,2024,0.9385587400461846
ITA,USA,2024,0.7748471312235735
ITA,ZAF,2024,0.40310955968583834
JPN,KOR,2024,0.9392677683062445
JPN,RUS,2024,0.5686450757252591
JPN,TUR,2024,0.9767228816867806
JPN,USA,2024,0.6355457590034215
JPN,ZAF,2024,0.5684352746093351
KOR,RUS,2024,0.47510657548663227
KOR,TUR,2024,0.946898402236054
KOR,USA,2024,0.7568693832005502
KOR,ZAF,2024,0.42571313069678757
RUS,TUR,2024,0.6440985440618343
RUS,USA,2024,0.11020363548445505
RUS,ZAF,2024,0.9069267004639865
TUR,USA,2024,0.6126433395566446
TUR,ZAF,2024,0.576364118552374
USA,ZAF,2024,0.05291489195057997
AUS,BRA,2024,0.5924769425119712
AUS,CAN,2024,0.978726427140213
AUS,CHN,2024,0.31707779644197126
AUS,DEU,2024,0.9546024712260409
AUS,FRA,2024,0.9653500418744646
AUS,GBR,2024,0.9694585845403513
AUS,IND,2024,0.358316235338158
AUS,ITA,2024,0.9547909129141812
AUS,JPN,2024,0.9353354807174338
AUS,KOR,2024,0.9393592553222533
AUS,RUS,2024,0.27542571166742824
AUS,TUR,2024,0.8167605592322926
AUS,USA,2024,0.7770229316564194
AUS,ZAF,2024,0.40608356220099917
BRA,CAN,2024,0.6233743178050934
BRA,CHN,2024,0.8739526301468605
BRA,DEU,2024,0.6879662668166207
BRA,FRA,2024,0.6391690178883096
BRA,GBR,2024,0.6240918300397011
BRA,IND,2024,0.9304098260864477
BRA,ITA,2024,0.6949351118082001
BRA,JPN,2024,0.7878179360975311
BRA,KOR,2024,0.7461768616030041
BRA,RUS,2024,0.7794287210782533
BRA,TUR,2024,0.8967365157925569
BRA,USA,2024,0.1649349681589446
BRA,ZAF,2024,0.9409058215318138
CAN,CHN,2024,0.33946398985858095
CAN,DEU,2024,0.9609187892331802
CAN,FRA,2024,0.959730358664783
CAN,GBR,2024,0.9689784085589825
CAN,IND,2024,0.3818346323380373
CAN,ITA,2024,0.9614508691539929
CAN,JPN,2024,0.9396942952838003
CAN,KOR,2024,0.9443398521951073
CAN,RUS,2024,0.2904590082477383
CAN,TUR,2024,0.827984409814381
CAN,USA,2024,0.7556401688145968
CAN,ZAF,2024,0.4294054739693593
CHN,DEU,2024,0.4361175374662118
CHN,FRA,2024,0.3919322106160441
CHN,GBR,2024,0.3735013408853889
CHN,IND,2024,0.9799816856734824
CHN,ITA,2024,0.4399991956473906
CHN,JPN,2024,0.5238135874552515
CHN,KOR,2024,0.5088625235225177
CHN,RUS,2024,0.9690928506707293
CHN,TUR,2024,0.7362020921481525
CHN,USA,2024,0.024945168372240756
CHN,ZAF,2024,0.9649094617197609
DEU,FRA,2024,0.9645155062921689
DEU,GBR,2024,0.9557797250543858
DEU,IND,2024,0.46804879817736117
DEU,ITA,2024,0.9532889903607349
DEU,JPN,2024,0.954935855884546
DEU,KOR,2024,0.9611885994459637
DEU,RUS,2024,0.39423894154607747
DEU,TUR,2024,0.8812670084947579
DEU,USA,2024,0.6743869198698775
DEU,ZAF,2024,0.5216592593074698
FRA,GBR,2024,0.9696531539420263
FRA,IND,2024,0.41747854391949357
FRA,ITA,2024,0.9656664679598999
FRA,JPN,2024,0.9471526565493943
FRA,KOR,2024,0.9562391746083506
FRA,RUS,2024,0.373856451845507
FRA,TUR,2024,0.8650906657243479
FRA,USA,2024,0.7171057206377845
FRA,ZAF,2024,0.4557315194360823
GBR,IND,2024,0.40015918301889153
GBR,ITA,2024,0.9631975335371301
GBR,JPN,2024,0.93877052596246
GBR,KOR,2024,0.9586805431225491
GBR,RUS,2024,0.344489965813888
GBR,TUR,2024,0.8438040578495153
GBR,USA,2024,0.7340268972590029
GBR,ZAF,2024,0.44452032395623425
IND,ITA,2024,0.47632216095532043
IND,JPN,2024,0.5743489074582587
IND,KOR,2024,0.546042755511848
IND,RUS,2024,0.920195736038625
IND,TUR,2024,0.7570471150532307
IND,USA,2024,0.02790826168542504
IND,ZAF,2024,0.99198116596729
ITA,JPN,2024,0.9567230628346183
ITA,KOR,2024,0.9608743275341955
ITA,RUS,2024,0.40060451669947916
ITA,TUR,2024,0.8881023233878392
ITA,USA,2024,0.6678665627010502
ITA,ZAF,2024,0.5218171516863089
JPN,KOR,2024,0.9676582924117116
JPN,RUS,2024,0.4671564825520387
JPN,TUR,2024,0.9370852752518102
JPN,USA,2024,0.5766073308098278
JPN,ZAF,2024,0.6250258693343044
KOR,RUS,2024,0.45732876149206847
KOR,TUR,2024,0.9248995802436129
KOR,USA,2024,0.5988913364077894
KOR,ZAF,2024,0.5948778493686112
RUS,TUR,2024,0.6847954435131494
RUS,USA,2024,0.055933294694884506
RUS,ZAF,2024,0.900007699102557
TUR,USA,2024,0.37213238499271234
TUR,ZAF,2024,0.7885826309819134
USA,ZAF,2024,0.05053256883094459
AUS,BRA,2024,0.5598145176606317
AUS,CAN,2024,0.9751953131287259
AUS,CHN,2024,0.3146913511528894
AUS,DEU,2024,0.9635448319514858
AUS,FRA,2024,0.968870407179177
AUS,GBR,2024,0.9752210638225267
AUS,IND,2024,0.3554932756055771
AUS,ITA,2024,0.9544900083083256
AUS,JPN,2024,0.9191807043633469
AUS,KOR,2024,0.9507569117350514
AUS,RUS,2024,0.2532693155102178
AUS,TUR,2024,0.8834563083669967
AUS,USA,2024,0.8112807566568425
AUS,ZAF,2024,0.40559151274556826
BRA,CAN,2024,0.5890106518346838
BRA,CHN,2024,0.8003192628450573
BRA,DEU,2024,0.6191636901558959
BRA,FRA,2024,0.5572184474934909
BRA,GBR,2024,0.5355948430412387
BRA,IND,2024,0.8954196935440897
BRA,ITA,2024,0.6279473146589336
BRA,JPN,2024,0.7872249486280423
BRA,KOR,2024,0.6628539427768748
BRA,RUS,2024,0.6448549995947479
BRA,TUR,2024,0.7742101881986012
BRA,USA,2024,0.2098213900375837
BRA,ZAF,2024,0.9295263261441331
CAN,CHN,2024,0.3121527101761964
CAN,DEU,2024,0.9626797947785317
CAN,FRA,2024,0.9659062333269797
CAN,GBR,2024,0.9732736037995381
CAN,IND,2024,0.36283267785955986
CAN,ITA,2024,0.9611864855798611
CAN,JPN,2024,0.9249403433295539
CAN,KOR,2024,0.9464882417919038
CAN,RUS,2024,0.2459828023278195
CAN,TUR,2024,0.886305326756194
CAN,USA,2024,0.8050802965422148
CAN,ZAF,2024,0.4198606133111633
CHN,DEU,2024,0.41416938165890776
CHN,FRA,2024,0.36428511479653575
CHN,GBR,2024,0.340200311651102
CHN,IND,2024,0.9669430628362845
CHN,ITA,2024,0.43089911069864
CHN,JPN,2024,0.5486457308860531
CHN,KOR,2024,0.4863848871402381
CHN,RUS,2024,0.9600877594522246
CHN,TUR,2024,0.6257691214719405
CHN,USA,2024,0.03859624235449283
CHN,ZAF,2024,0.9378784965660025
DEU,FRA,2024,0.9555473118563702
DEU,GBR,2024,0.9653497740664547
DEU,IND,2024,0.44925160343140214
DEU,ITA,2024,0.9540515868323824
DEU,JPN,2024,0.9401741560764872
DEU,KOR,2024,0.9689006905585464
DEU,RUS,2024,0.3515578802218583
DEU,TUR,2024,0.9305225804498849
DEU,USA,2024,0.7317721064746159
DEU,ZAF,2024,0.4927829048720557
FRA,GBR,2024,0.9598802869748257
FRA,IND,2024,0.39388539302730496
FRA,ITA,2024,0.9585570104847241
FRA,JPN,2024,0.9201742307610163
FRA,KOR,2024,0.9558174115221618
FRA,RUS,2024,0.3213567934392828
FRA,TUR,2024,0.9072063214940684
FRA,USA,2024,0.7766873327554411
FRA,ZAF,2024,0.4313015295084906
GBR,IND,2024,0.36930945788209646
GBR,ITA,2024,0.9607319986221539
GBR,JPN,2024,0.9151375799204498
GBR,KOR,2024,0.9580076123715138
GBR,RUS,2024,0.29538543789015403
GBR,TUR,2024,0.8978521132147437
GBR,USA,2024,0.7993875738883736
GBR,ZAF,2024,0.4032502266222423
IND,ITA,2024,0.4686005877308261
IND,JPN,2024,0.6170857306609667
IND,KOR,2024,0.5171571462652969
IND,RUS,2024,0.8879749541977484
IND,TUR,2024,0.6665740368956903
IND,USA,2024,0.04928030541519629
IND,ZAF,2024,0.9805976894407991
ITA,JPN,2024,0.947063779762859
ITA,KOR,2024,0.9644358310027528
ITA,RUS,2024,0.36341544126305403
ITA,TUR,2024,0.9331274674729928
ITA,USA,2024,0.7159658845005151
ITA,ZAF,2024,0.5070942145079752
JPN,KOR,2024,0.9613922301920099
JPN,RUS,2024,0.4476472884179918
JPN,TUR,2024,0.9802467149285817
JPN,USA,2024,0.5775898829000076
JPN,ZAF,2024,0.6643761976047895
KOR,RUS,2024,0.4131332159919084
KOR,TUR,2024,0.9662280174265794
KOR,USA,2024,0.658815096972257
KOR,ZAF,2024,0.562341868726663
RUS,TUR,2024,0.5451207618244486
RUS,USA,2024,0.07465340080307442
RUS,ZAF,2024,0.8362574705799715
TUR,USA,2024,0.5181403939140095
TUR,ZAF,2024,0.6953342634508783
USA,ZAF,2024,0.07687594036349588
AUS,BRA,2024,0.5996568835173093
AUS,CAN,2024,0.9726583170457404
AUS,CHN,2024,0.21071812518505317
AUS,DEU,2024,0.9676803192818142
AUS,FRA,2024,0.9737423352380822
AUS,GBR,2024,0.9680580480344725
AUS,IND,2024,0.3041208014141874
AUS,ITA,2024,0.9582610379249059
AUS,JPN,2024,0.9556495190841916
AUS,KOR,2024,0.957390304688785
AUS,RUS,2024,0.20497698515253554
AUS,TUR,2024,0.9139914912712896
AUS,USA,2024,0.8962459116534847
AUS,ZAF,2024,0.36194026057064776
BRA,CAN,2024,0.602019298818962
BRA,CHN,2024,0.7064400383922618
BRA,DEU,2024,0.6318392127492418
BRA,FRA,2024,0.5789243950931326
BRA,GBR,2024,0.5489651072055786
BRA,IND,2024,0.8479031338424396
BRA,ITA,2024,0.6642368620681636
BRA,JPN,2024,0.750122757427279
BRA,KOR,2024,0.6583191642472864
BRA,RUS,2024,0.6004044877308267
BRA,TUR,2024,0.7568975030598242
BRA,USA,2024,0.33310963566735996
BRA,ZAF,2024,0.9074454503648998
CAN,CHN,2024,0.1958861343711107
CAN,DEU,2024,0.959585454575751
CAN,FRA,2024,0.9699687522215104
CAN,GBR,2024,0.9781511044571382
CAN,IND,2024,0.29204356060807624
CAN,ITA,2024,0.9608424109425316
CAN,JPN,2024,0.956801976632691
CAN,KOR,2024,0.9525181108707657
CAN,RUS,2024,0.18938406348253478
CAN,TUR,2024,0.9065608005961144
CAN,USA,2024,0.9036259389934234
CAN,ZAF,2024,0.35130505122279154
CHN,DEU,2024,0.27795410070742
CHN,FRA,2024,0.25166665653641623
CHN,GBR,2024,0.22321810883079907
CHN,IND,2024,0.9479867226875921
CHN,ITA,2024,0.3174430404327623
CHN,JPN,2024,0.34485877722688807
CHN,KOR,2024,0.33182064056917404
CHN,RUS,2024,0.9742188484112724
CHN,TUR,2024,0.4493237976146425
CHN,USA,2024,0.040864400713665094
CHN,ZAF,2024,0.9132055165490562
DEU,FRA,2024,0.9603462397560707
DEU,GBR,2024,0.9624135761537758
DEU,IND,2024,0.3694728437494695
DEU,ITA,2024,0.9539637499322791
DEU,JPN,2024,0.9585810399624068
DEU,KOR,2024,0.970499508845568
DEU,RUS,2024,0.276979423032097
DEU,TUR,2024,0.9448214215672875
DEU,USA,2024,0.8496446485364026
DEU,ZAF,2024,0.4148398647097625
FRA,GBR,2024,0.965398326325549
FRA,IND,2024,0.32574083718950064
FRA,ITA,2024,0.9633202092336681
FRA,JPN,2024,0.9549762513488067
FRA,KOR,2024,0.9675598354705726
FRA,RUS,2024,0.2637787307321471
FRA,TUR,2024,0.9333173965053784
FRA,USA,2024,0.8788280333369056
FRA,ZAF,2024,0.36264871713805924
GBR,IND,2024,0.2979944376980655
GBR,ITA,2024,0.9587316940196947
GBR,JPN,2024,0.9367346253503002
GBR,KOR,2024,0.9573925186635036
GBR,RUS,2024,0.23525536208832482
GBR,TUR,2024,0.911586730515815
GBR,USA,2024,0.8956680079097674
GBR,ZAF,2024,0.3300478961336438
IND,ITA,2024,0.4015314449585129
IND,JPN,2024,0.46930461817907837
IND,KOR,2024,0.4119460277527246
IND,RUS,2024,0.8858568718731584
IND,TUR,2024,0.5432027380983321
IND,USA,2024,0.08266177914428308
IND,ZAF,2024,0.9741668146556512
ITA,JPN,2024,0.9639991486693642
ITA,KOR,2024,0.963948875464439
ITA,RUS,2024,0.3049879004399242
ITA,TUR,2024,0.9457719003713998
ITA,USA,2024,0.8225223517960698
ITA,ZAF,2024,0.4487740122690234
JPN,KOR,2024,0.9645524555742001
JPN,RUS,2024,0.3200736666662994
JPN,TUR,2024,0.97338285350740406
JPN,USA,2024,0.7763594561354598
JPN,ZAF,2024,0.5309506653348819
KOR,RUS,2024,0.3181150186256535
KOR,TUR,2024,0.952692587030347
KOR,USA,2024,0.8088818466902199
KOR,ZAF,2024,0.4635806025470704
RUS,TUR,2024,0.4407670211050378
RUS,USA,2024,0.07049018088470238
RUS,ZAF,2024,0.836892616152975
TUR,USA,2024,0.698082452994016
TUR,ZAF,2024,0.581930229683798
USA,ZAF,2024,0.11291273360764864
AUS,BRA,2024,0.5834605123999291
AUS,CAN,2024,0.9766338459659041
AUS,CHN,2024,0.08715182787599468
AUS,DEU,2024,0.9722623624960348
AUS,FRA,2024,0.9857114768066899
AUS,GBR,2024,0.979118223472434
AUS,IND,2024,0.18896714531763348
AUS,ITA,2024,0.9727237342307262
AUS,JPN,2024,0.9696257970461425
AUS,KOR,2024,0.9683228596294072
AUS,RUS,2024,0.09138372282166823
AUS,TUR,2024,0.9743445157810574
AUS,USA,2024,0.9779935388885017
AUS,ZAF,2024,0.2617670449392848
BRA,CAN,2024,0.586930215750827
BRA,CHN,2024,0.5583898538912033
BRA,DEU,2024,0.5876789995535214
BRA,FRA,2024,0.5566964923696606
BRA,GBR,2024,0.5439263059091738
BRA,IND,2024,0.7331376540771182
BRA,ITA,2024,0.5898861754852465
BRA,JPN,2024,0.7023895195892782
BRA,KOR,2024,0.6100503759296122
BRA,RUS,2024,0.42976981100537254
BRA,TUR,2024,0.6361983469555905
BRA,USA,2024,0.48972820179424215
BRA,ZAF,2024,0.8556186008651083
CAN,CHN,2024,0.08028356568676454
CAN,DEU,2024,0.9733269985833446
CAN,FRA,2024,0.9843767436536535
CAN,GBR,2024,0.9847110410984061
CAN,IND,2024,0.18574961565416542
CAN,ITA,2024,0.974269792132257
CAN,JPN,2024,0.9706478102024723
CAN,KOR,2024,0.9733571489796122
CAN,RUS,2024,0.0818130172439237
CAN,TUR,2024,0.9671839230257209
CAN,USA,2024,0.9783200865850371
CAN,ZAF,2024,0.26678429898287215
CHN,DEU,2024,0.11493073429111406
CHN,FRA,2024,0.09707920561410877
CHN,GBR,2024,0.08511254283003311
CHN,IND,2024,0.9131296601544988
CHN,ITA,2024,0.11174023334074629
CHN,JPN,2024,0.14270961638385582
CHN,KOR,2024,0.13182544838899896
CHN,RUS,2024,0.9721368782352717
CHN,TUR,2024,0.16331080262663888
CHN,USA,2024,0.03996133298283061
CHN,ZAF,2024,0.8510493767115901
DEU,FRA,2024,0.9696701557244829
DEU,GBR,2024,0.9628597848326037
DEU,IND,2024,0.20866793813622198
DEU,ITA,2024,0.9576726806444964
DEU,JPN,2024,0.9559413924553494
DEU,KOR,2024,0.9661974119596739
DEU,RUS,2024,0.11435294370314719
DEU,TUR,2024,0.9598202205938419
DEU,USA,2024,0.9655719117691952
DEU,ZAF,2024,0.28489307622230625
FRA,GBR,2024,0.9718128987542844
FRA,IND,2024,0.1808147978636091
FRA,ITA,2024,0.9699269120368876
FRA,JPN,2024,0.9582970251229199
FRA,KOR,2024,0.9728284247466713
FRA,RUS,2024,0.10778615820892168
FRA,TUR,2024,0.9730231735448693
FRA,USA,2024,0.9767433296134462
FRA,ZAF,2024,0.24317896773069925
GBR,IND,2024,0.17322100444991417
GBR,ITA,2024,0.9711892092441102
GBR,JPN,2024,0.9552368010754458
GBR,KOR,2024,0.9713269022468137
GBR,RUS,2024,0.09832115120134516
GBR,TUR,2024,0.9634636880739262
GBR,USA,2024,0.9788578062845718
GBR,ZAF,2024,0.22833898785661944
IND,ITA,2024,0.2077482873428238
IND,JPN,2024,0.2864407007299026
IND,KOR,2024,0.23444143335838663
IND,RUS,2024,0.833772759523432
IND,TUR,2024,0.25942302522672234
IND,USA,2024,0.11822768522192595
IND,ZAF,2024,0.9397719108588138
ITA,JPN,2024,0.9604978152073926
ITA,KOR,2024,0.9600544171230236
ITA,RUS,2024,0.11251706800179545
ITA,TUR,2024,0.9564464901246459
ITA,USA,2024,0.965371830690065
ITA,ZAF,2024,0.27390209834354085
JPN,KOR,2024,0.9616283595704314
JPN,RUS,2024,0.11961452859968574
JPN,TUR,2024,0.971505919418278
JPN,USA,2024,0.9373760637721331
JPN,ZAF,2024,0.38016403125424275
KOR,RUS,2024,0.1270385508693046
KOR,TUR,2024,0.9662561169554982
KOR,USA,2024,0.9564637477848001
KOR,ZAF,2024,0.31208298875848245
RUS,TUR,2024,0.15747907077022066
RUS,USA,2024,0.06106564859566094
RUS,ZAF,2024,0.7484169436446604
TUR,USA,2024,0.9379854643158554
TUR,ZAF,2024,0.3334689041012516
USA,ZAF,2024,0.17647859072595673
AUS,BRA,2024,0.5642751702803182
AUS,CAN,2024,0.9756826732867163
AUS,CHN,2024,0.052260226835082135
AUS,DEU,2024,0.9758987304447316
AUS,FRA,2024,0.9786665333078108
AUS,GBR,2024,0.9797163549923952
AUS,IND,2024,0.172900463579033
AUS,ITA,2024,0.9702239840901034
AUS,JPN,2024,0.9724860782076682
AUS,KOR,2024,0.9785154944401102
AUS,RUS,2024,0.04583289062179752
AUS,TUR,2024,0.9778999709008079
AUS,USA,2024,0.9839418467161736
AUS,ZAF,2024,0.19898188612548745
BRA,CAN,2024,0.5368166559121506
BRA,CHN,2024,0.593623701688144
BRA,DEU,2024,0.5531352676846245
BRA,FRA,2024,0.5419684095253168
BRA,GBR,2024,0.5342375627977622
BRA,IND,2024,0.7500766873055464
BRA,ITA,2024,0.554050481452333
BRA,JPN,2024,0.609909224682545
BRA,KOR,2024,0.5686327389845276
BRA,RUS,2024,0.5096225993486433
BRA,TUR,2024,0.5846284936966311
BRA,USA,2024,0.5091661125365449
BRA,ZAF,2024,0.8172543305587425
CAN,CHN,2024,0.03812478527041446
CAN,DEU,2024,0.9774285250539365
CAN,FRA,2024,0.9811029061249141
CAN,GBR,2024,0.9830425948196991
CAN,IND,2024,0.15555706793348756
CAN,ITA,2024,0.9699491396034936
CAN,JPN,2024,0.9793243444552975
CAN,KOR,2024,0.976953540532139
CAN,RUS,2024,0.036254148132948694
CAN,TUR,2024,0.9775562772155273
CAN,USA,2024,0.981726149882619
CAN,ZAF,2024,0.18506817724584584
CHN,DEU,2024,0.0550924838595962
CHN,FRA,2024,0.05342871460621079
CHN,GBR,2024,0.047272822542181514
CHN,IND,2024,0.9183194240925094
CHN,ITA,2024,0.05867257123520381
CHN,JPN,2024,0.06660028239437776
CHN,KOR,2024,0.061963408930865715
CHN,RUS,2024,0.9866630628939554
CHN,TUR,2024,0.07493527547470819
CHN,USA,2024,0.029467285204002325
CHN,ZAF,2024,0.908483695095763
DEU,FRA,2024,0.9710810533979961
DEU,GBR,2024,0.9734397567893082
DEU,IND,2024,0.16362488766797556
DEU,ITA,2024,0.9613138010297859
DEU,JPN,2024,0.9720290980242554
DEU,KOR,2024,0.971659633659663
DEU,RUS,2024,0.05437648814554924
DEU,TUR,2024,0.9736838035857497
DEU,USA,2024,0.9827270418441254
DEU,ZAF,2024,0.19865472120019362
FRA,GBR,2024,0.9620717133791468
FRA,IND,2024,0.1617728699547039
FRA,ITA,2024,0.9670271797954326
FRA,JPN,2024,0.9729978603947038
FRA,KOR,2024,0.9710077424431127
FRA,RUS,2024,0.05330591685610914
FRA,TUR,2024,0.9741008566411425
FRA,USA,2024,0.9815694533345634
FRA,ZAF,2024,0.1973818800670311
GBR,IND,2024,0.1548957030629829
GBR,ITA,2024,0.9685815217306806
GBR,JPN,2024,0.9722989738870202
GBR,KOR,2024,0.9731925899004669
GBR,RUS,2024,0.049297058423621865
GBR,TUR,2024,0.9743809742207332
GBR,USA,2024,0.980944218198248
GBR,ZAF,2024,0.18020661912061625
IND,ITA,2024,0.17903964349361823
IND,JPN,2024,0.2044179842975079
IND,KOR,2024,0.18283616217180565
IND,RUS,2024,0.8803591088867022
IND,TUR,2024,0.19773657433041952
IND,USA,2024,0.136951481866528
IND,ZAF,2024,0.9575272660608286
ITA,JPN,2024,0.9679488568643032
ITA,KOR,2024,0.9635219896317646
ITA,RUS,2024,0.05834359916226656
ITA,TUR,2024,0.966923336981606
ITA,USA,2024,0.9805947795668688
ITA,ZAF,2024,0.21136487465427817
JPN,KOR,2024,0.969493125533555
JPN,RUS,2024,0.06004098308751654
JPN,TUR,2024,0.9805288971665502
JPN,USA,2024,0.9791199530758926
JPN,ZAF,2024,0.24928531115386832
KOR,RUS,2024,0.05189640112716498
KOR,TUR,2024,0.9649708180121372
KOR,USA,2024,0.9823411346479977
KOR,ZAF,2024,0.210896281058303
RUS,TUR,2024,0.07015524499729475
RUS,USA,2024,0.03261125553247485
RUS,ZAF,2024,0.8567536221331624
TUR,USA,2024,0.978201432261834
TUR,ZAF,2024,0.22970295829162385
USA,ZAF,2024,0.1638619290306258
AUS,BRA,2024,0.5859039090007306
AUS,CAN,2024,0.9775260945693549
AUS,CHN,2024,0.06183307278505701
AUS,DEU,2024,0.9794813191923419
AUS,FRA,2024,0.9791075120862454
AUS,GBR,2024,0.9770928982656728
AUS,IND,2024,0.18312651511897726
AUS,ITA,2024,0.9748565097163973
AUS,JPN,2024,0.9791010778682465
AUS,KOR,2024,0.9790913212046161
AUS,RUS,2024,0.046487188719300854
AUS,TUR,2024,0.9859379026706601
AUS,USA,2024,0.9754097197347409
AUS,ZAF,2024,0.3915201541205553
BRA,CAN,2024,0.550774548583968
BRA,CHN,2024,0.5832708139306417
BRA,DEU,2024,0.5646873238148569
BRA,FRA,2024,0.49803596362467006
BRA,GBR,2024,0.4993873384055147
BRA,IND,2024,0.7518648924346276
BRA,ITA,2024,0.5415731551063201
BRA,JPN,2024,0.6242709582114291
BRA,KOR,2024,0.5698928224718013
BRA,RUS,2024,0.49464380336459285
BRA,TUR,2024,0.6215396173923102
BRA,USA,2024,0.4691324340937497
BRA,ZAF,2024,0.9026046151500778
CAN,CHN,2024,0.046795041937031656
CAN,DEU,2024,0.9778700288286889
CAN,FRA,2024,0.9868167314899248
CAN,GBR,2024,0.9826688491870452
CAN,IND,2024,0.16821192354211412
CAN,ITA,2024,0.9784809758409181
CAN,JPN,2024,0.9771444154882785
CAN,KOR,2024,0.9806769959493982
CAN,RUS,2024,0.03822742997578532
CAN,TUR,2024,0.9802617362842238
CAN,USA,2024,0.977961937723939
CAN,ZAF,2024,0.36708151415339146
CHN,DEU,2024,0.06277901798160801
CHN,FRA,2024,0.03493947278805981
CHN,GBR,2024,0.034563265823162936
CHN,IND,2024,0.9117873762771724
CHN,ITA,2024,0.05475706660580332
CHN,JPN,2024,0.07778444216458325
CHN,KOR,2024,0.06030191712266897
CHN,RUS,2024,0.9848177130266088
CHN,TUR,2024,0.09207756951799406
